Nombre,Referencia,Nro,Importe amount_untaxed,Importe amount_total_signed,Importe amount_untaxed_signeds,Importe amount_total_signed,Importe amount_total_in_currency_signed,Proveedor,Fecha,Divisa,Estado,Tipo
FA-sinNroaC2kzHk3zGzRwNDHre3w,aC2kzHk3zGzRwNDHre3w,FA-sinNroaC2kzHk3zGzRwNDHre3w,9197.52,-9197.52,-9197.52,-9197.52,-9197.52,1021,2023-08-02,ARS,Pagada,Factura de proveedor
FA-532949458,aCh4uOyBW2RxFBXFuugk,FA-532949458,96449.28,-96449.28,-96449.28,-96449.28,-96449.28,936,2023-09-03,ARS,Pagada,Factura de proveedor
FA-008119070,aDbLpmZ5GjPsiFhyiLEz,FA-008119070,16394.06,-16394.06,-16394.06,-16394.06,-16394.06,861,2022-05-31,ARS,Pagada,Factura de proveedor
FA-0036967,aEELZP2ZVJ6a2PwCuDC2,FA-0036967,29843.3,-29843.3,-29843.3,-29843.3,-29843.3,716,2024-03-13,ARS,Pagada,Factura de proveedor
FA-0851033,aEiExvLrSqNMRFFqRYKm,FA-0851033,1000.0,-1000.0,-1000.0,-1000.0,-1000.0,635,2023-05-06,ARS,Pagada,Factura de proveedor
FA-335444265,aEkisf20bpRu2P8R7L1E,FA-335444265,37819.29,-37819.29,-37819.29,-37819.29,-37819.29,634,2022-12-22,ARS,Pagada,Factura de proveedor
FA-005001,aI0EWyEER2VqV6yTpvWn,FA-005001,2880.53,-2880.53,-2880.53,-2880.53,-2880.53,691,2022-04-21,ARS,Pagada,Factura de proveedor
FA-00849523,aIL0DCPFUkSwx5YLLFvv,FA-00849523,56844.27,-56844.27,-56844.27,-56844.27,-56844.27,1120,2023-11-16,ARS,Pagada,Factura de proveedor
FA-0181024,aIrL9gFvQAFlcBXiCj46,FA-0181024,28000.0,-28000.0,-28000.0,-28000.0,-28000.0,1019,2024-08-19,ARS,Pagada,Factura de proveedor
FA-01117846,aJ2QKhP744aEdvMj50hP,FA-01117846,35997.0,-35997.0,-35997.0,-35997.0,-35997.0,821,2024-11-01,ARS,Pagada,Factura de proveedor
FA-02136725,aKL4qt6EOl4ukJeDKCU9,FA-02136725,12700.31,-12700.31,-12700.31,-12700.31,-12700.31,717,2023-01-03,ARS,Pagada,Factura de proveedor
FA-0271379,aLTNS4iOUbyqdOQzK1wy,FA-0271379,6480.0,-6480.0,-6480.0,-6480.0,-6480.0,1194,2022-11-04,ARS,Pagada,Factura de proveedor
FA-0142768,aN7f5qp4svkXSRsDmoit,FA-0142768,2720081.55,-2720081.55,-2720081.55,-2720081.55,-2720081.55,1172,2024-07-05,ARS,Pagada,Factura de proveedor
FA-005963,aNPO1fgnApE77lRVKEMo,FA-005963,110000.0,-110000.0,-110000.0,-110000.0,-110000.0,983,2023-04-29,ARS,Pagada,Factura de proveedor
FA-0102934,aQFKOmfFC5wWYJo5px2o,FA-0102934,12057.13,-12057.13,-12057.13,-12057.13,-12057.13,1194,2024-04-08,ARS,Pagada,Factura de proveedor
FA-342708,aQmt3cKWNBlTqsArhOSL,FA-342708,7900.69,-7900.69,-7900.69,-7900.69,-7900.69,765,2022-02-17,ARS,Pagada,Factura de proveedor
FA-752273,aR0hK6MOggIDt4px3D1P,FA-752273,80816.09,-80816.09,-80816.09,-80816.09,-80816.09,819,2022-07-08,ARS,Pagada,Factura de proveedor
FA-sinNroaTGZDFqfvLiYjRmKH,aTGZDFqfvLiYjRmKH,FA-sinNroaTGZDFqfvLiYjRmKH,700.0,-700.0,-700.0,-700.0,-700.0,1194,2019-09-17,ARS,Pagada,Factura de proveedor
FA-093554,aTI1fwtII7IKh9Df4xNh,FA-093554,8471.26,-8471.26,-8471.26,-8471.26,-8471.26,635,2024-04-26,ARS,Pagada,Factura de proveedor
FA-00121916,aTayTvgI9lty3ZGKNcFg,FA-00121916,104500.0,-104500.0,-104500.0,-104500.0,-104500.0,897,2024-02-07,ARS,Pagada,Factura de proveedor
FA-01722637,aUeuUiWHW2mVyBQRTO4m,FA-01722637,61600.0,-61600.0,-61600.0,-61600.0,-61600.0,861,2024-06-24,ARS,Pagada,Factura de proveedor
FA-0192707,aVYvCv1U9nnSJULlMvF0,FA-0192707,7200.91,-7200.91,-7200.91,-7200.91,-7200.91,717,2022-05-20,ARS,Pagada,Factura de proveedor
FA-0103854,aVioBSNEfN4MIDNM9Rdo,FA-0103854,40350.32,-40350.32,-40350.32,-40350.32,-40350.32,932,2022-12-24,ARS,Pagada,Factura de proveedor
FA-01223796,aWaC7WcE1CpPqFHFHcBi,FA-01223796,995370.0,-995370.0,-995370.0,-995370.0,-995370.0,717,2024-04-12,ARS,Pagada,Factura de proveedor
FA-335400057465,aYypLNlmTCnEGbTmfBQg,FA-335400057465,222520.82,-222520.82,-222520.82,-222520.82,-222520.82,1162,2023-05-13,ARS,Pagada,Factura de proveedor
FA-0082510,aZrbk4P09YHAVfYVhncI,FA-0082510,57800.0,-57800.0,-57800.0,-57800.0,-57800.0,1105,2024-02-11,ARS,Pagada,Factura de proveedor
FA-sinNroabNZ3ma66PUgkjMySHgv,abNZ3ma66PUgkjMySHgv,FA-sinNroabNZ3ma66PUgkjMySHgv,165889.2,-165889.2,-165889.2,-165889.2,-165889.2,936,2024-02-18,ARS,Pagada,Factura de proveedor
FA-sinNroae4omRwbfxA5h2iXQ,ae4omRwbfxA5h2iXQ,FA-sinNroae4omRwbfxA5h2iXQ,10500.0,-10500.0,-10500.0,-10500.0,-10500.0,1194,2018-12-17,ARS,Pagada,Factura de proveedor
FA-sinNroafNSOkUloOPR2IvG7sl0,afNSOkUloOPR2IvG7sl0,FA-sinNroafNSOkUloOPR2IvG7sl0,20156.34,-20156.34,-20156.34,-20156.34,-20156.34,936,2023-02-06,ARS,Pagada,Factura de proveedor
FA-sinNroagxeRjAdEWYvmqqtW,agxeRjAdEWYvmqqtW,FA-sinNroagxeRjAdEWYvmqqtW,33880.0,-33880.0,-33880.0,-33880.0,-33880.0,1194,2021-05-11,ARS,Pagada,Factura de proveedor
FA-01714596,agyPxMYDA1xfp3EP4dPL,FA-01714596,89073.36,-89073.36,-89073.36,-89073.36,-89073.36,861,2023-02-28,ARS,Pagada,Factura de proveedor
FA-sinNroahry8HbdSQW6P66Qe,ahry8HbdSQW6P66Qe,FA-sinNroahry8HbdSQW6P66Qe,25760.0,-25760.0,-25760.0,-25760.0,-25760.0,696,2021-03-18,ARS,Pagada,Factura de proveedor
FA-sinNroak6L98EZ88DxrSvvo,ak6L98EZ88DxrSvvo,FA-sinNroak6L98EZ88DxrSvvo,24200.0,-24200.0,-24200.0,-24200.0,-24200.0,967,2021-07-05,ARS,Pagada,Factura de proveedor
FA-0224760,anOJ01pKhGRPrzQvDddi,FA-0224760,19200.22,-19200.22,-19200.22,-19200.22,-19200.22,717,2023-08-06,ARS,Pagada,Factura de proveedor
FA-sinNroanhcdZuGWJHWYFcMC,anhcdZuGWJHWYFcMC,FA-sinNroanhcdZuGWJHWYFcMC,3237.0,-3237.0,-3237.0,-3237.0,-3237.0,665,2021-06-08,ARS,Pagada,Factura de proveedor
FA-sinNroanwzPM2kfA4BHpkgo,anwzPM2kfA4BHpkgo,FA-sinNroanwzPM2kfA4BHpkgo,8175.62,-8175.62,-8175.62,-8175.62,-8175.62,1179,2020-08-11,ARS,Pagada,Factura de proveedor
FA-012398,ap15WBjSnbp24KYLno6G,FA-012398,30800.0,-30800.0,-30800.0,-30800.0,-30800.0,1010,2023-03-10,ARS,Pagada,Factura de proveedor
FA-1062400001046,ap22uOqmBAjYXkb8VluO,FA-1062400001046,111717.33,-111717.33,-111717.33,-111717.33,-111717.33,1088,2023-05-28,ARS,Pagada,Factura de proveedor
FA-000521291,ap8eXp3FhEASBROzEK1m,FA-000521291,190274.96,-190274.96,-190274.96,-190274.96,-190274.96,1008,2023-04-17,ARS,Pagada,Factura de proveedor
FA-0119205,apdBxf1hZd03WAfzPHbX,FA-0119205,356026.37,-356026.37,-356026.37,-356026.37,-356026.37,712,2024-01-19,ARS,Pagada,Factura de proveedor
FA-sinNroapwnpnmMkRd3cdFuA,apwnpnmMkRd3cdFuA,FA-sinNroapwnpnmMkRd3cdFuA,33190.0,-33190.0,-33190.0,-33190.0,-33190.0,717,2021-06-21,ARS,Pagada,Factura de proveedor
FA-0034230,aq1J2mdzyrLtZfvxmnzI,FA-0034230,12000.0,-12000.0,-12000.0,-12000.0,-12000.0,959,2024-05-17,ARS,Pagada,Factura de proveedor
FA-003915,aqiPPEZgQQ9wNXSOHQwm,FA-003915,2999.0,-2999.0,-2999.0,-2999.0,-2999.0,1122,2023-06-29,ARS,Pagada,Factura de proveedor
FA-0213517,art8F3ztP3gQaxg8LCYy,FA-0213517,6061.2,-6061.2,-6061.2,-6061.2,-6061.2,648,2023-04-19,ARS,Pagada,Factura de proveedor
FA-01612551,atBF99r7C4AQHvM6g53H,FA-01612551,262100.0,-262100.0,-262100.0,-262100.0,-262100.0,717,2024-05-17,ARS,Pagada,Factura de proveedor
FA-sinNroatHytFkeLWANuCQZg,atHytFkeLWANuCQZg,FA-sinNroatHytFkeLWANuCQZg,2400.0,-2400.0,-2400.0,-2400.0,-2400.0,1194,2020-01-17,ARS,Pagada,Factura de proveedor
FA-sinNroatT9WpNtEQmnpCypZ,atT9WpNtEQmnpCypZ,FA-sinNroatT9WpNtEQmnpCypZ,6500.7,-6500.7,-6500.7,-6500.7,-6500.7,717,2021-06-29,ARS,Pagada,Factura de proveedor
FA-0062015,atuqNGGb6zDGxFUr7urT,FA-0062015,60000.0,-60000.0,-60000.0,-60000.0,-60000.0,790,2023-12-03,ARS,Pagada,Factura de proveedor
FA-sinNroauJGdm4gNiM2FkY3D,auJGdm4gNiM2FkY3D,FA-sinNroauJGdm4gNiM2FkY3D,2640.0,-2640.0,-2640.0,-2640.0,-2640.0,1194,2020-04-08,ARS,Pagada,Factura de proveedor
FA-sinNroauQWWSWunR4qSjwYX,auQWWSWunR4qSjwYX,FA-sinNroauQWWSWunR4qSjwYX,29729.21,-29729.21,-29729.21,-29729.21,-29729.21,1194,2020-03-06,ARS,Pagada,Factura de proveedor
FA-35444263,avoPL1ArQtfh1Q0K1uEH,FA-35444263,139196.57,-139196.57,-139196.57,-139196.57,-139196.57,634,2022-12-22,ARS,Pagada,Factura de proveedor
FA-sinNroax7N8XTmxkmSkPocf,ax7N8XTmxkmSkPocf,FA-sinNroax7N8XTmxkmSkPocf,25226.99,-25226.99,-25226.99,-25226.99,-25226.99,1194,2020-01-14,ARS,Pagada,Factura de proveedor
FA-0106081,ayh6QgdadxAXETRRja0J,FA-0106081,121487.6,-121487.6,-121487.6,-121487.6,-121487.6,964,2023-10-21,ARS,Pagada,Factura de proveedor
FA-00215479,b0uQHxSCaegzhU26XeVt,FA-00215479,12717.7,-12717.7,-12717.7,-12717.7,-12717.7,648,2023-08-02,ARS,Pagada,Factura de proveedor
FA-01710232,b1j3Zse7tasYayX6dUkX,FA-01710232,8300.0,-8300.0,-8300.0,-8300.0,-8300.0,861,2023-09-04,ARS,Pagada,Factura de proveedor
FA-0051888,b69Tkjhil2QLMkl9jvaV,FA-0051888,100000.0,-100000.0,-100000.0,-100000.0,-100000.0,983,2024-05-01,ARS,Pagada,Factura de proveedor
FA-sinNrob6GFgBiTh7Fs8qJ4B3Kz,b6GFgBiTh7Fs8qJ4B3Kz,FA-sinNrob6GFgBiTh7Fs8qJ4B3Kz,23794.54,-23794.54,-23794.54,-23794.54,-23794.54,936,2022-11-01,ARS,Pagada,Factura de proveedor
FA-sinNrob9G82fJTtqgm7X62P,b9G82fJTtqgm7X62P,FA-sinNrob9G82fJTtqgm7X62P,5700.3,-5700.3,-5700.3,-5700.3,-5700.3,717,2021-09-14,ARS,Pagada,Factura de proveedor
FA-sinNrob9r59uPgvzfeTaTas,b9r59uPgvzfeTaTas,FA-sinNrob9r59uPgvzfeTaTas,20856.77,-20856.77,-20856.77,-20856.77,-20856.77,1194,2019-09-04,ARS,Pagada,Factura de proveedor
FA-01919702,bBJpz19kj1UwjajP1GN3,FA-01919702,16100.8,-16100.8,-16100.8,-16100.8,-16100.8,717,2023-02-10,ARS,Pagada,Factura de proveedor
FA-sinNrobCWMs7BHcjoiKBv7h,bCWMs7BHcjoiKBv7h,FA-sinNrobCWMs7BHcjoiKBv7h,3080.0,-3080.0,-3080.0,-3080.0,-3080.0,1194,2020-08-25,ARS,Pagada,Factura de proveedor
FA-sinNrobCx9FTQSJLL8xMRJF,bCx9FTQSJLL8xMRJF,FA-sinNrobCx9FTQSJLL8xMRJF,39800.0,-39800.0,-39800.0,-39800.0,-39800.0,717,2021-08-20,ARS,Pagada,Factura de proveedor
FA-0292083,bEIKEtFbE7C9dXwJqlTf,FA-0292083,35200.0,-35200.0,-35200.0,-35200.0,-35200.0,1189,2024-01-30,ARS,Pagada,Factura de proveedor
FA-sinNrobEejr7BYlPRNPUKsQQwo,bEejr7BYlPRNPUKsQQwo,FA-sinNrobEejr7BYlPRNPUKsQQwo,4154.97,-4154.97,-4154.97,-4154.97,-4154.97,1183,2023-05-19,ARS,Pagada,Factura de proveedor
FA-sinNrobFpYKvY6y9auR8o6h,bFpYKvY6y9auR8o6h,FA-sinNrobFpYKvY6y9auR8o6h,2400.0,-2400.0,-2400.0,-2400.0,-2400.0,1052,2021-04-04,ARS,Pagada,Factura de proveedor
FA-sinNrobG45wtnSTCfkWLDZJ,bG45wtnSTCfkWLDZJ,FA-sinNrobG45wtnSTCfkWLDZJ,7000.0,-7000.0,-7000.0,-7000.0,-7000.0,779,2021-07-22,ARS,Pagada,Factura de proveedor
FA-sinNrobHDBFMdFYNQwr2S7Y,bHDBFMdFYNQwr2S7Y,FA-sinNrobHDBFMdFYNQwr2S7Y,10000.0,-10000.0,-10000.0,-10000.0,-10000.0,1194,2021-06-11,ARS,Pagada,Factura de proveedor
FA-01223822,bInlyWRAQuIQa6lj9KeT,FA-01223822,995520.0,-995520.0,-995520.0,-995520.0,-995520.0,717,2024-04-19,ARS,Pagada,Factura de proveedor
FA-sinNrobJ3tfAtXEKEii8MgE,bJ3tfAtXEKEii8MgE,FA-sinNrobJ3tfAtXEKEii8MgE,12312.07,-12312.07,-12312.07,-12312.07,-12312.07,1179,2020-05-27,ARS,Pagada,Factura de proveedor
FA-63328,bJIsd3dIcnihMpYuyg2G,FA-63328,61982.24,-61982.24,-61982.24,-61982.24,-61982.24,975,2023-03-01,ARS,Pagada,Factura de proveedor
FA-sinNrobJZeCcl4P1kcHkTYfwTp,bJZeCcl4P1kcHkTYfwTp,FA-sinNrobJZeCcl4P1kcHkTYfwTp,14588.51,-14588.51,-14588.51,-14588.51,-14588.51,936,2023-06-24,ARS,Pagada,Factura de proveedor
FA-003155,bKSfTXlVGTNMBMtuu5PL,FA-003155,40600.0,-40600.0,-40600.0,-40600.0,-40600.0,697,2024-02-07,ARS,Pagada,Factura de proveedor
FA-sinNrobKnqdRbfK7yJyYQX7,bKnqdRbfK7yJyYQX7,FA-sinNrobKnqdRbfK7yJyYQX7,3900.0,-3900.0,-3900.0,-3900.0,-3900.0,665,2021-06-26,ARS,Pagada,Factura de proveedor
FA-sinNrobLFjALNdkFjyRQSeq,bLFjALNdkFjyRQSeq,FA-sinNrobLFjALNdkFjyRQSeq,11488.15,-11488.15,-11488.15,-11488.15,-11488.15,1194,2020-07-15,ARS,Pagada,Factura de proveedor
FA-sinNrobLoG9gMBZdEbiSyHq,bLoG9gMBZdEbiSyHq,FA-sinNrobLoG9gMBZdEbiSyHq,5670.0,-5670.0,-5670.0,-5670.0,-5670.0,661,2020-07-18,ARS,Pagada,Factura de proveedor
FA-sinNrobMTGXYxphZnyJRuJ7,bMTGXYxphZnyJRuJ7,FA-sinNrobMTGXYxphZnyJRuJ7,815.0,-815.0,-815.0,-815.0,-815.0,1194,2019-11-12,ARS,Pagada,Factura de proveedor
FA-00185280,bO0MQNLNZx2YQka3beu7,FA-00185280,739164.8,-739164.8,-739164.8,-739164.8,-739164.8,688,2023-07-03,ARS,Pagada,Factura de proveedor
FA-0293824,bO4INp4zQh1C8u4aTGhj,FA-0293824,451088.0,-451088.0,-451088.0,-451088.0,-451088.0,969,2024-04-24,ARS,Pagada,Factura de proveedor
FA-00644054,bPBKubrHsYzimivg2caP,FA-00644054,49650.0,-49650.0,-49650.0,-49650.0,-49650.0,950,2023-11-25,ARS,Pagada,Factura de proveedor
FA-sinNrobPWNRQXuLmRrvJs4L,bPWNRQXuLmRrvJs4L,FA-sinNrobPWNRQXuLmRrvJs4L,49106.63,-49106.63,-49106.63,-49106.63,-49106.63,1194,2019-10-22,ARS,Pagada,Factura de proveedor
FA-0103898,bR5lJENSC8LGP2cewRaw,FA-0103898,59446.34,-59446.34,-59446.34,-59446.34,-59446.34,1027,2022-08-19,ARS,Pagada,Factura de proveedor
FA-sinNrobRN5TBfvMvHRjH2AG,bRN5TBfvMvHRjH2AG,FA-sinNrobRN5TBfvMvHRjH2AG,2065.01,-2065.01,-2065.01,-2065.01,-2065.01,665,2022-08-30,ARS,Pagada,Factura de proveedor
FA-00185298,bRYcLgktxINDQvpLZOXt,FA-00185298,662934.8,-662934.8,-662934.8,-662934.8,-662934.8,688,2023-07-14,ARS,Pagada,Factura de proveedor
FA-0032068,bRoCEU3pToGx15ojpopO,FA-0032068,49699.0,-49699.0,-49699.0,-49699.0,-49699.0,716,2023-08-12,ARS,Pagada,Factura de proveedor
FA-0021631,bSeMGh4JlO7m2hPv1Jks,FA-0021631,59600.0,-59600.0,-59600.0,-59600.0,-59600.0,891,2023-12-27,ARS,Pagada,Factura de proveedor
FA-00319947,bSeWK3Dv1JrNiUjlKVUI,FA-00319947,1500.0,-1500.0,-1500.0,-1500.0,-1500.0,1142,2022-09-07,ARS,Pagada,Factura de proveedor
FA-sinNrobT9mJBFn7NporJ2QY,bT9mJBFn7NporJ2QY,FA-sinNrobT9mJBFn7NporJ2QY,42600.0,-42600.0,-42600.0,-42600.0,-42600.0,717,2021-02-05,ARS,Pagada,Factura de proveedor
FA-0061573,bUmC9H6a778S3ZyIABBD,FA-0061573,46500.0,-46500.0,-46500.0,-46500.0,-46500.0,950,2023-04-23,ARS,Pagada,Factura de proveedor
FA-sinNrobW7D6atbyi6LhSGGm,bW7D6atbyi6LhSGGm,FA-sinNrobW7D6atbyi6LhSGGm,696.08,-696.08,-696.08,-696.08,-696.08,1194,2020-10-22,ARS,Pagada,Factura de proveedor
FA-0042606,bXCPmHOVpQugMk1O6JIO,FA-0042606,10820.0,-10820.0,-10820.0,-10820.0,-10820.0,1013,2023-09-19,ARS,Pagada,Factura de proveedor
FA-sinNrobXn86irFguCcwxEHS,bXn86irFguCcwxEHS,FA-sinNrobXn86irFguCcwxEHS,4880.46,-4880.46,-4880.46,-4880.46,-4880.46,665,2021-06-30,ARS,Pagada,Factura de proveedor
FA-sinNrobYAlP3srInRwbZ3u6YKa,bYAlP3srInRwbZ3u6YKa,FA-sinNrobYAlP3srInRwbZ3u6YKa,3303.99,-3303.99,-3303.99,-3303.99,-3303.99,936,2022-05-23,ARS,Pagada,Factura de proveedor
FA-0024340,bYrsOtruZcrXrf3ZeQUc,FA-0024340,965992.04,-965992.04,-965992.04,-965992.04,-965992.04,651,2023-11-14,ARS,Pagada,Factura de proveedor
FA-0122574,bZ483rEFauL7p1mqhc9p,FA-0122574,63200.0,-63200.0,-63200.0,-63200.0,-63200.0,717,2022-04-11,ARS,Pagada,Factura de proveedor
FA-c 010525,ba3062XOK8J6dKjRwGuS,FA-c 010525,0,0,0,0,0,693,2022-04-07,ARS,Pagada,Factura de proveedor
FA-012394,bahxAiPNr99VzPD53nVR,FA-012394,6000.0,-6000.0,-6000.0,-6000.0,-6000.0,867,2023-10-09,ARS,Pagada,Factura de proveedor
FA-sinNrobdYyBMLD6hbsfS5hh,bdYyBMLD6hbsfS5hh,FA-sinNrobdYyBMLD6hbsfS5hh,16047.98,-16047.98,-16047.98,-16047.98,-16047.98,1179,2020-11-12,ARS,Pagada,Factura de proveedor
FA-sinNrobhWyt3p2YZR6FKSb0aZ1,bhWyt3p2YZR6FKSb0aZ1,FA-sinNrobhWyt3p2YZR6FKSb0aZ1,199333.0,-199333.0,-199333.0,-199333.0,-199333.0,936,2024-02-04,ARS,Pagada,Factura de proveedor
FA-00523609,bhaFcFtMjTcdbjkGg22e,FA-00523609,16720.0,-16720.0,-16720.0,-16720.0,-16720.0,1194,2023-08-28,ARS,Pagada,Factura de proveedor
FA-000187110,biFnQF4JebPISg0rUOSB,FA-000187110,1028500.0,-1028500.0,-1028500.0,-1028500.0,-1028500.0,688,2023-11-27,ARS,Pagada,Factura de proveedor
FA-00113164,biP4pj3rufO0pUmL8qXN,FA-00113164,5717.26,-5717.26,-5717.26,-5717.26,-5717.26,716,2023-04-08,ARS,Pagada,Factura de proveedor
FA-0031128,bmY7hU9fjWrSN6Z5wuSI,FA-0031128,180000.0,-180000.0,-180000.0,-180000.0,-180000.0,1122,2024-01-26,ARS,Pagada,Factura de proveedor
FA-sinNrobnq9gRRdntbGHMAmy,bnq9gRRdntbGHMAmy,FA-sinNrobnq9gRRdntbGHMAmy,640.0,-640.0,-640.0,-640.0,-640.0,717,2022-02-07,ARS,Pagada,Factura de proveedor
FA-0062896,boZZ5kmfFox0EFcBGJPZ,FA-0062896,224500.0,-224500.0,-224500.0,-224500.0,-224500.0,1148,2024-06-15,ARS,Pagada,Factura de proveedor
FA-00221575,bp8JOLnsenz4eezTR0LF,FA-00221575,43301.71,-43301.71,-43301.71,-43301.71,-43301.71,648,2024-06-03,ARS,Pagada,Factura de proveedor
FA-01822723,bpOt3rl2d0Z8GRtkJiAJ,FA-01822723,50750.0,-50750.0,-50750.0,-50750.0,-50750.0,717,2024-03-20,ARS,Pagada,Factura de proveedor
FA-sinNrobpaA9LfH2dlHerWtQnd2,bpaA9LfH2dlHerWtQnd2,FA-sinNrobpaA9LfH2dlHerWtQnd2,7500.4,-7500.4,-7500.4,-7500.4,-7500.4,1194,2022-03-05,ARS,Pagada,Factura de proveedor
FA-sinNrobr5cLRKYFgSrGrDP3,br5cLRKYFgSrGrDP3,FA-sinNrobr5cLRKYFgSrGrDP3,61950.0,-61950.0,-61950.0,-61950.0,-61950.0,815,2021-02-26,ARS,Pagada,Factura de proveedor
FA-sinNrobrrXEPMRm4XJ8NcRb,brrXEPMRm4XJ8NcRb,FA-sinNrobrrXEPMRm4XJ8NcRb,4500.6,-4500.6,-4500.6,-4500.6,-4500.6,717,2021-10-05,ARS,Pagada,Factura de proveedor
FA-01818601,brxd9sMDCpgZmuCHGELO,FA-01818601,30002.31,-30002.31,-30002.31,-30002.31,-30002.31,717,2023-12-28,ARS,Pagada,Factura de proveedor
FA-007494,bs3wunMC7gqrLzH1NBno,FA-007494,81425.0,-81425.0,-81425.0,-81425.0,-81425.0,664,2022-08-08,ARS,Pagada,Factura de proveedor
FA-0225784,bs8gZ2VeiFW4cUfgjSck,FA-0225784,23260.2,-23260.2,-23260.2,-23260.2,-23260.2,717,2023-10-20,ARS,Pagada,Factura de proveedor
FA-0228999,bsf4Qo9hDV5NU2gyS8l8,FA-0228999,66307.98,-66307.98,-66307.98,-66307.98,-66307.98,717,2024-08-16,ARS,Pagada,Factura de proveedor
FA-2475bwkwMLHCF9qW33Ezk8ll,bwkwMLHCF9qW33Ezk8ll,FA-2475bwkwMLHCF9qW33Ezk8ll,4400.0,-4400.0,-4400.0,-4400.0,-4400.0,1013,2023-06-14,ARS,Pagada,Factura de proveedor
FA-01612531,bxAOFnkW1lvyNHLrpYAM,FA-01612531,38500.0,-38500.0,-38500.0,-38500.0,-38500.0,717,2024-06-04,ARS,Pagada,Factura de proveedor
FA-00018978,bxeoUApKNBGRP4rpwDTq,FA-00018978,18320.72,-18320.72,-18320.72,-18320.72,-18320.72,985,2023-06-15,ARS,Pagada,Factura de proveedor
FA-005528,bzO6k3AgIKO5UCIWvIWO,FA-005528,4050.0,-4050.0,-4050.0,-4050.0,-4050.0,919,2023-08-15,ARS,Pagada,Factura de proveedor
FA-sinNrobzPcbvxFQZqeqkdT5,bzPcbvxFQZqeqkdT5,FA-sinNrobzPcbvxFQZqeqkdT5,5501.8,-5501.8,-5501.8,-5501.8,-5501.8,717,2021-08-03,ARS,Pagada,Factura de proveedor
FA-01819320,bzpE5fvgqe8NdoYv0KUW,FA-01819320,44000.54,-44000.54,-44000.54,-44000.54,-44000.54,717,2024-01-08,ARS,Pagada,Factura de proveedor
FA-0011297,c0iwc6rKmvqXwjZINiV7,FA-0011297,77300.0,-77300.0,-77300.0,-77300.0,-77300.0,1184,2023-10-26,ARS,Pagada,Factura de proveedor
FA-00185287,c0zyb5eZhR7s79RQ6Lnk,FA-00185287,722128.0,-722128.0,-722128.0,-722128.0,-722128.0,688,2023-07-08,ARS,Pagada,Factura de proveedor
FA-03441501,c23JV6W0ayj6XLU7hKwe,FA-03441501,243822.78,-243822.78,-243822.78,-243822.78,-243822.78,1068,2023-07-25,ARS,Pagada,Factura de proveedor
FA-00210273,c2XGyYstxkPbREYkUXtV,FA-00210273,9613.74,-9613.74,-9613.74,-9613.74,-9613.74,648,2022-11-09,ARS,Pagada,Factura de proveedor
FA-sinNroc3F87nKRB3XLwLxde,c3F87nKRB3XLwLxde,FA-sinNroc3F87nKRB3XLwLxde,3244.93,-3244.93,-3244.93,-3244.93,-3244.93,642,2021-12-28,ARS,Pagada,Factura de proveedor
FA-02011047,c3mOSW7pPlA8V7VQ2LW5,FA-02011047,36600.0,-36600.0,-36600.0,-36600.0,-36600.0,717,2024-04-15,ARS,Pagada,Factura de proveedor
FA-0051882,c4fL8iwr6vKrqSimiZyz,FA-0051882,102910.5,-102910.5,-102910.5,-102910.5,-102910.5,1097,2023-07-25,ARS,Pagada,Factura de proveedor
FA-sinNroc56P5MvC2cHAogBeN,c56P5MvC2cHAogBeN,FA-sinNroc56P5MvC2cHAogBeN,8378.61,-8378.61,-8378.61,-8378.61,-8378.61,1194,2020-11-19,ARS,Pagada,Factura de proveedor
FA-02125546,c5VrYHRIKmdis5iKKPEt,FA-02125546,50305.98,-50305.98,-50305.98,-50305.98,-50305.98,717,2024-10-18,ARS,Pagada,Factura de proveedor
FA-sinNroc5bmpAoRriKI9dToizdj,c5bmpAoRriKI9dToizdj,FA-sinNroc5bmpAoRriKI9dToizdj,283594.0,-283594.0,-283594.0,-283594.0,-283594.0,713,2023-02-25,ARS,Pagada,Factura de proveedor
FA-sinNrocAJBR3omEHCQqzCCN,cAJBR3omEHCQqzCCN,FA-sinNrocAJBR3omEHCQqzCCN,3358.39,-3358.39,-3358.39,-3358.39,-3358.39,1194,2019-08-22,ARS,Pagada,Factura de proveedor
FA-070589460,cAkcfQZALSurRuVXYokS,FA-070589460,1612.0,-1612.0,-1612.0,-1612.0,-1612.0,1160,2022-04-29,ARS,Pagada,Factura de proveedor
FA-0051977,cB4OhAZVps0H5SCuRUv2,FA-0051977,108610.0,-108610.0,-108610.0,-108610.0,-108610.0,983,2024-05-29,ARS,Pagada,Factura de proveedor
FA-0080042,cBc6CA4mMkRLvmYkgwj6,FA-0080042,24793.39,-24793.39,-24793.39,-24793.39,-24793.39,1096,2023-08-09,ARS,Pagada,Factura de proveedor
FA-00185370,cCHOVNySzt5zR6AVCth6,FA-00185370,647337.9,-647337.9,-647337.9,-647337.9,-647337.9,688,2023-08-19,ARS,Pagada,Factura de proveedor
FA-000951090,cCJkB6gos4ve1sq5WtAw,FA-000951090,11467.48,-11467.48,-11467.48,-11467.48,-11467.48,635,2023-05-06,ARS,Pagada,Factura de proveedor
FA-62549072,cEOYYE07rDQMkVPaXexY,FA-62549072,2699.99,-2699.99,-2699.99,-2699.99,-2699.99,744,2022-06-10,ARS,Pagada,Factura de proveedor
